id,type,period,figure_num,page_num,pottery_id,caption_text,position,rotation,folder,image_path,page_ref,collection,source_pdf,decoration,part_type,vessel_type,macro_period,site,context,reference,pdf_page,figure_ref,scale,scale_factor
Smith_167,,Umm an-Nar (2700-2000 BC),Tafel 18,276.0,1826,,,,,images/Schmidt_Bat/Smith_167.png,p. 276,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,276.0,Tafel 18,1:2,2.0
Smith_168,,Umm an-Nar (2700-2000 BC),Tafel 18,276.0,1827,,,,,images/Schmidt_Bat/Smith_168.png,p. 276,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,276.0,Tafel 18,1:2,2.0
Smith_169,,Umm an-Nar (2700-2000 BC),Tafel 18,276.0,1828,,,,,images/Schmidt_Bat/Smith_169.png,p. 276,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,276.0,Tafel 18,1:2,2.0
Smith_170,,Umm an-Nar (2700-2000 BC),Tafel 18,276.0,1829,,,,,images/Schmidt_Bat/Smith_170.png,p. 276,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,276.0,Tafel 18,1:2,2.0
Smith_171,,Umm an-Nar (2700-2000 BC),Tafel 18,276.0,1830,,,,,images/Schmidt_Bat/Smith_171.png,p. 276,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,276.0,Tafel 18,1:2,2.0
Smith_172,,Umm an-Nar (2700-2000 BC),Tafel 18,276.0,1831,,,,,images/Schmidt_Bat/Smith_172.png,p. 276,Schmidt_Bat,,painted,base,base,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,276.0,Tafel 18,1:2,2.0
Smith_173,,Umm an-Nar (2700-2000 BC),Tafel 18,276.0,1832,,,,,images/Schmidt_Bat/Smith_173.png,p. 276,Schmidt_Bat,,painted,base,base,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,276.0,Tafel 18,1:2,2.0
Smith_174,,Umm an-Nar (2700-2000 BC),Tafel 18,276.0,1833,,,,,images/Schmidt_Bat/Smith_174.png,p. 276,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,276.0,Tafel 18,1:2,2.0
Smith_175,,Umm an-Nar (2700-2000 BC),Tafel 18,276.0,1834,,,,,images/Schmidt_Bat/Smith_175.png,p. 276,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,276.0,Tafel 18,1:2,2.0
Smith_176,,Umm an-Nar (2700-2000 BC),Tafel 19,277.0,1835,,,,,images/Schmidt_Bat/Smith_176.png,p. 277,Schmidt_Bat,,painted,base,base,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,277.0,Tafel 19,1:2,2.0
Smith_177,,Umm an-Nar (2700-2000 BC),Tafel 19,277.0,1836,,,,,images/Schmidt_Bat/Smith_177.png,p. 277,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,277.0,Tafel 19,1:2,2.0
Smith_178,,Umm an-Nar (2700-2000 BC),Tafel 19,277.0,1837,,,,,images/Schmidt_Bat/Smith_178.png,p. 277,Schmidt_Bat,,painted,base,base,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,277.0,Tafel 19,1:2,2.0
Smith_179,,Umm an-Nar (2700-2000 BC),Tafel 19,277.0,1838,,,,,images/Schmidt_Bat/Smith_179.png,p. 277,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,277.0,Tafel 19,1:2,2.0
Smith_180,,Umm an-Nar (2700-2000 BC),Tafel 19,277.0,1839,,,,,images/Schmidt_Bat/Smith_180.png,p. 277,Schmidt_Bat,,painted,base,base,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,277.0,Tafel 19,1:2,2.0
Smith_181,,Umm an-Nar (2700-2000 BC),Tafel 19,277.0,1840,,,,,images/Schmidt_Bat/Smith_181.png,p. 277,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,277.0,Tafel 19,1:2,2.0
Smith_182,,Umm an-Nar (2700-2000 BC),Tafel 19,277.0,1841,,,,,images/Schmidt_Bat/Smith_182.png,p. 277,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,277.0,Tafel 19,1:2,2.0
Smith_183,,Umm an-Nar (2700-2000 BC),Tafel 19,277.0,1842,,,,,images/Schmidt_Bat/Smith_183.png,p. 277,Schmidt_Bat,,painted,base,base,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,277.0,Tafel 19,1:2,2.0
Smith_184,,Umm an-Nar (2700-2000 BC),Tafel 19,277.0,1843,,,,,images/Schmidt_Bat/Smith_184.png,p. 277,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,277.0,Tafel 19,1:2,2.0
Smith_185,,Umm an-Nar (2700-2000 BC),Tafel 19,277.0,1844,,,,,images/Schmidt_Bat/Smith_185.png,p. 277,Schmidt_Bat,,painted,,bowl,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,277.0,Tafel 19,1:2,2.0
Smith_186,,Umm an-Nar (2700-2000 BC),Tafel 20,278.0,1845,,,,,images/Schmidt_Bat/Smith_186.png,p. 278,Schmidt_Bat,,painted,,bowl,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,278.0,Tafel 20,1:2,2.0
Smith_187,,Umm an-Nar (2700-2000 BC),Tafel 20,278.0,1846,,,,,images/Schmidt_Bat/Smith_187.png,p. 278,Schmidt_Bat,,painted,,bowl,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,278.0,Tafel 20,1:2,2.0
Smith_188,,Umm an-Nar (2700-2000 BC),Tafel 20,278.0,1847,,,,,images/Schmidt_Bat/Smith_188.png,p. 278,Schmidt_Bat,,painted,,bowl,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,278.0,Tafel 20,1:2,2.0
Smith_189,,Umm an-Nar (2700-2000 BC),Tafel 20,278.0,1848,,,,,images/Schmidt_Bat/Smith_189.png,p. 278,Schmidt_Bat,,painted,,bowl,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,278.0,Tafel 20,1:2,2.0
Smith_190,,Umm an-Nar (2700-2000 BC),Tafel 20,278.0,1849,,,,,images/Schmidt_Bat/Smith_190.png,p. 278,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,278.0,Tafel 20,1:2,2.0
Smith_191,,Umm an-Nar (2700-2000 BC),Tafel 20,278.0,1850,,,,,images/Schmidt_Bat/Smith_191.png,p. 278,Schmidt_Bat,,painted,,bowl,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,278.0,Tafel 20,1:2,2.0
Smith_192,,Umm an-Nar (2700-2000 BC),Tafel 20,278.0,1851,,,,,images/Schmidt_Bat/Smith_192.png,p. 278,Schmidt_Bat,,painted,,bowl,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,278.0,Tafel 20,1:2,2.0
Smith_193,,Umm an-Nar (2700-2000 BC),Tafel 20,278.0,1852,,,,,images/Schmidt_Bat/Smith_193.png,p. 278,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,278.0,Tafel 20,1:2,2.0
Smith_194,,Umm an-Nar (2700-2000 BC),Tafel 20,278.0,1853,,,,,images/Schmidt_Bat/Smith_194.png,p. 278,Schmidt_Bat,,painted,,bowl,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,278.0,Tafel 20,1:2,2.0
Smith_195,,Umm an-Nar (2700-2000 BC),Tafel 21,279.0,1854,,,,,images/Schmidt_Bat/Smith_195.png,p. 279,Schmidt_Bat,,painted,,carinated bowl,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,279.0,Tafel 21,1:2,2.0
Smith_196,,Umm an-Nar (2700-2000 BC),Tafel 21,279.0,1855,,,,,images/Schmidt_Bat/Smith_196.png,p. 279,Schmidt_Bat,,painted,,carinated bowl,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,279.0,Tafel 21,1:2,2.0
Smith_197,,Umm an-Nar (2700-2000 BC),Tafel 21,279.0,1856,,,,,images/Schmidt_Bat/Smith_197.png,p. 279,Schmidt_Bat,,painted,,carinated bowl,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,279.0,Tafel 21,1:2,2.0
Smith_198,,Umm an-Nar (2700-2000 BC),Tafel 21,279.0,1858,,,,,images/Schmidt_Bat/Smith_198.png,p. 279,Schmidt_Bat,,painted,,dish,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,279.0,Tafel 21,1:2,2.0
Smith_199,,Umm an-Nar (2700-2000 BC),Tafel 21,279.0,1859,,,,,images/Schmidt_Bat/Smith_199.png,p. 279,Schmidt_Bat,,painted,,dish,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,279.0,Tafel 21,1:2,2.0
Smith_200,,Umm an-Nar (2700-2000 BC),Tafel 21,279.0,1860,,,,,images/Schmidt_Bat/Smith_200.png,p. 279,Schmidt_Bat,,painted,,beaker,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,279.0,Tafel 21,1:2,2.0
Smith_201,,Umm an-Nar (2700-2000 BC),Tafel 22,280.0,1861,,,,,images/Schmidt_Bat/Smith_201.png,p. 280,Schmidt_Bat,,painted,,beaker,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,280.0,Tafel 22,1:2,2.0
Smith_202,,Umm an-Nar (2700-2000 BC),Tafel 22,280.0,1862,,,,,images/Schmidt_Bat/Smith_202.png,p. 280,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,280.0,Tafel 22,1:2,2.0
Smith_203,,Umm an-Nar (2700-2000 BC),Tafel 22,280.0,1863,,,,,images/Schmidt_Bat/Smith_203.png,p. 280,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,280.0,Tafel 22,1:2,2.0
Smith_204,,Umm an-Nar (2700-2000 BC),Tafel 22,280.0,1864,,,,,images/Schmidt_Bat/Smith_204.png,p. 280,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,280.0,Tafel 22,1:2,2.0
Smith_205,,Umm an-Nar (2700-2000 BC),Tafel 22,280.0,1865,,,,,images/Schmidt_Bat/Smith_205.png,p. 280,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,280.0,Tafel 22,1:2,2.0
Smith_206,,Umm an-Nar (2700-2000 BC),Tafel 22,280.0,1866,,,,,images/Schmidt_Bat/Smith_206.png,p. 280,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,280.0,Tafel 22,1:2,2.0
Smith_207,,Umm an-Nar (2700-2000 BC),Tafel 22,280.0,1867,,,,,images/Schmidt_Bat/Smith_207.png,p. 280,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,280.0,Tafel 22,1:2,2.0
Smith_208,,Umm an-Nar (2700-2000 BC),Tafel 22,280.0,1868,,,,,images/Schmidt_Bat/Smith_208.png,p. 280,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,280.0,Tafel 22,1:2,2.0
Smith_209,,Umm an-Nar (2700-2000 BC),Tafel 22,280.0,1869,,,,,images/Schmidt_Bat/Smith_209.png,p. 280,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,280.0,Tafel 22,1:2,2.0
Smith_210,,Umm an-Nar (2700-2000 BC),Tafel 22,280.0,1870,,,,,images/Schmidt_Bat/Smith_210.png,p. 280,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,280.0,Tafel 22,1:2,2.0
Smith_211,,Umm an-Nar (2700-2000 BC),Tafel 22,280.0,1871,,,,,images/Schmidt_Bat/Smith_211.png,p. 280,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,280.0,Tafel 22,1:2,2.0
Smith_212,,Umm an-Nar (2700-2000 BC),Tafel 22,280.0,1872,,,,,images/Schmidt_Bat/Smith_212.png,p. 280,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,280.0,Tafel 22,1:2,2.0
Smith_213,,Umm an-Nar (2700-2000 BC),Tafel 22,280.0,1873,,,,,images/Schmidt_Bat/Smith_213.png,p. 280,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,280.0,Tafel 22,1:2,2.0
Smith_214,,Umm an-Nar (2700-2000 BC),Tafel 22,280.0,1874,,,,,images/Schmidt_Bat/Smith_214.png,p. 280,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,280.0,Tafel 22,1:2,2.0
Smith_215,,Umm an-Nar (2700-2000 BC),Tafel 22,280.0,1875,,,,,images/Schmidt_Bat/Smith_215.png,p. 280,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,280.0,Tafel 22,1:2,2.0
Smith_216,,Umm an-Nar (2700-2000 BC),Tafel 23,281.0,1876,,,,,images/Schmidt_Bat/Smith_216.png,p. 281,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,281.0,Tafel 23,1:2,2.0
Smith_217,,Umm an-Nar (2700-2000 BC),Tafel 23,281.0,1877,,,,,images/Schmidt_Bat/Smith_217.png,p. 281,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,281.0,Tafel 23,1:2,2.0
Smith_218,,Umm an-Nar (2700-2000 BC),Tafel 23,281.0,1878,,,,,images/Schmidt_Bat/Smith_218.png,p. 281,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,281.0,Tafel 23,1:2,2.0
Smith_219,,Umm an-Nar (2700-2000 BC),Tafel 23,281.0,1879,,,,,images/Schmidt_Bat/Smith_219.png,p. 281,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,281.0,Tafel 23,1:2,2.0
Smith_220,,Umm an-Nar (2700-2000 BC),Tafel 23,281.0,1880,,,,,images/Schmidt_Bat/Smith_220.png,p. 281,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,281.0,Tafel 23,1:2,2.0
Smith_221,,Umm an-Nar (2700-2000 BC),Tafel 23,281.0,1881,,,,,images/Schmidt_Bat/Smith_221.png,p. 281,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,281.0,Tafel 23,1:2,2.0
Smith_222,,Umm an-Nar (2700-2000 BC),Tafel 23,281.0,1882,,,,,images/Schmidt_Bat/Smith_222.png,p. 281,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,281.0,Tafel 23,1:2,2.0
Smith_223,,Umm an-Nar (2700-2000 BC),Tafel 23,281.0,1883,,,,,images/Schmidt_Bat/Smith_223.png,p. 281,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,281.0,Tafel 23,1:2,2.0
Smith_224,,Umm an-Nar (2700-2000 BC),Tafel 23,281.0,1884,,,,,images/Schmidt_Bat/Smith_224.png,p. 281,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,281.0,Tafel 23,1:2,2.0
Smith_225,,Umm an-Nar (2700-2000 BC),Tafel 23,281.0,1885,,,,,images/Schmidt_Bat/Smith_225.png,p. 281,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,281.0,Tafel 23,1:2,2.0
Smith_226,,Umm an-Nar (2700-2000 BC),Tafel 23,281.0,1886,,,,,images/Schmidt_Bat/Smith_226.png,p. 281,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,281.0,Tafel 23,1:2,2.0
Smith_227,,Umm an-Nar (2700-2000 BC),Tafel 23,281.0,1887,,,,,images/Schmidt_Bat/Smith_227.png,p. 281,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,281.0,Tafel 23,1:2,2.0
Smith_228,,Umm an-Nar (2700-2000 BC),Tafel 24,282.0,1888,,,,,images/Schmidt_Bat/Smith_228.png,p. 282,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,282.0,Tafel 24,1:2,2.0
Smith_229,,Umm an-Nar (2700-2000 BC),Tafel 24,282.0,1889,,,,,images/Schmidt_Bat/Smith_229.png,p. 282,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,282.0,Tafel 24,1:2,2.0
Smith_230,,Umm an-Nar (2700-2000 BC),Tafel 24,282.0,1890,,,,,images/Schmidt_Bat/Smith_230.png,p. 282,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,282.0,Tafel 24,1:2,2.0
Smith_231,,Umm an-Nar (2700-2000 BC),Tafel 24,282.0,1891,,,,,images/Schmidt_Bat/Smith_231.png,p. 282,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,282.0,Tafel 24,1:2,2.0
Smith_232,,Umm an-Nar (2700-2000 BC),Tafel 24,282.0,1892,,,,,images/Schmidt_Bat/Smith_232.png,p. 282,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,282.0,Tafel 24,1:2,2.0
Smith_233,,Umm an-Nar (2700-2000 BC),Tafel 24,282.0,1893,,,,,images/Schmidt_Bat/Smith_233.png,p. 282,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,282.0,Tafel 24,1:2,2.0
Smith_234,,Umm an-Nar (2700-2000 BC),Tafel 24,282.0,1894,,,,,images/Schmidt_Bat/Smith_234.png,p. 282,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,282.0,Tafel 24,1:2,2.0
Smith_235,,Umm an-Nar (2700-2000 BC),Tafel 24,282.0,1895,,,,,images/Schmidt_Bat/Smith_235.png,p. 282,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,282.0,Tafel 24,1:2,2.0
Smith_236,,Umm an-Nar (2700-2000 BC),Tafel 24,282.0,1896,,,,,images/Schmidt_Bat/Smith_236.png,p. 282,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,282.0,Tafel 24,1:2,2.0
Smith_237,,Umm an-Nar (2700-2000 BC),Tafel 24,282.0,1897,,,,,images/Schmidt_Bat/Smith_237.png,p. 282,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,282.0,Tafel 24,1:2,2.0
Smith_238,,Umm an-Nar (2700-2000 BC),Tafel 24,282.0,1898,,,,,images/Schmidt_Bat/Smith_238.png,p. 282,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,282.0,Tafel 24,1:2,2.0
Smith_239,,Umm an-Nar (2700-2000 BC),Tafel 25,283.0,1899,,,,,images/Schmidt_Bat/Smith_239.png,p. 283,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,283.0,Tafel 25,1:2,2.0
Smith_240,,Umm an-Nar (2700-2000 BC),Tafel 25,283.0,1900,,,,,images/Schmidt_Bat/Smith_240.png,p. 283,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,283.0,Tafel 25,1:2,2.0
Smith_241,,Umm an-Nar (2700-2000 BC),Tafel 25,283.0,1901,,,,,images/Schmidt_Bat/Smith_241.png,p. 283,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,283.0,Tafel 25,1:2,2.0
Smith_242,,Umm an-Nar (2700-2000 BC),Tafel 25,283.0,1902,,,,,images/Schmidt_Bat/Smith_242.png,p. 283,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,283.0,Tafel 25,1:2,2.0
Smith_243,,Umm an-Nar (2700-2000 BC),Tafel 25,283.0,1903,,,,,images/Schmidt_Bat/Smith_243.png,p. 283,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,283.0,Tafel 25,1:2,2.0
Smith_244,,Umm an-Nar (2700-2000 BC),Tafel 25,283.0,1904,,,,,images/Schmidt_Bat/Smith_244.png,p. 283,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,283.0,Tafel 25,1:2,2.0
Smith_245,,Umm an-Nar (2700-2000 BC),Tafel 25,283.0,1905,,,,,images/Schmidt_Bat/Smith_245.png,p. 283,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,283.0,Tafel 25,1:2,2.0
Smith_246,,Umm an-Nar (2700-2000 BC),Tafel 25,283.0,1906,,,,,images/Schmidt_Bat/Smith_246.png,p. 283,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,283.0,Tafel 25,1:2,2.0
Smith_247,,Umm an-Nar (2700-2000 BC),Tafel 25,283.0,1907,,,,,images/Schmidt_Bat/Smith_247.png,p. 283,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,283.0,Tafel 25,1:2,2.0
Smith_248,,Umm an-Nar (2700-2000 BC),Tafel 25,283.0,1908,,,,,images/Schmidt_Bat/Smith_248.png,p. 283,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,283.0,Tafel 25,1:2,2.0
Smith_249,,Umm an-Nar (2700-2000 BC),Tafel 25,283.0,1910,,,,,images/Schmidt_Bat/Smith_249.png,p. 283,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,283.0,Tafel 25,1:2,2.0
Smith_250,,Umm an-Nar (2700-2000 BC),Tafel 25,283.0,1911,,,,,images/Schmidt_Bat/Smith_250.png,p. 283,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,283.0,Tafel 25,1:2,2.0
Smith_251,,Umm an-Nar (2700-2000 BC),Tafel 25,283.0,1912,,,,,images/Schmidt_Bat/Smith_251.png,p. 283,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,283.0,Tafel 25,1:2,2.0
Smith_252,,Umm an-Nar (2700-2000 BC),Tafel 25,283.0,1913,,,,,images/Schmidt_Bat/Smith_252.png,p. 283,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,283.0,Tafel 25,1:2,2.0
Smith_253,,Umm an-Nar (2700-2000 BC),Tafel 25,283.0,1914,,,,,images/Schmidt_Bat/Smith_253.png,p. 283,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,283.0,Tafel 25,1:2,2.0
Smith_254,,Umm an-Nar (2700-2000 BC),Tafel 25,283.0,1915,,,,,images/Schmidt_Bat/Smith_254.png,p. 283,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,283.0,Tafel 25,1:2,2.0
Smith_255,,Umm an-Nar (2700-2000 BC),Tafel 25,283.0,1916,,,,,images/Schmidt_Bat/Smith_255.png,p. 283,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,283.0,Tafel 25,1:2,2.0
Smith_256,,Umm an-Nar (2700-2000 BC),Tafel 26,284.0,1917,,,,,images/Schmidt_Bat/Smith_256.png,p. 284,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,284.0,Tafel 26,1:2,2.0
Smith_257,,Umm an-Nar (2700-2000 BC),Tafel 26,284.0,1918,,,,,images/Schmidt_Bat/Smith_257.png,p. 284,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,284.0,Tafel 26,1:2,2.0
Smith_258,,Umm an-Nar (2700-2000 BC),Tafel 26,284.0,1919,,,,,images/Schmidt_Bat/Smith_258.png,p. 284,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,284.0,Tafel 26,1:2,2.0
Smith_259,,Umm an-Nar (2700-2000 BC),Tafel 26,284.0,1920,,,,,images/Schmidt_Bat/Smith_259.png,p. 284,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,284.0,Tafel 26,1:2,2.0
Smith_260,,Umm an-Nar (2700-2000 BC),Tafel 26,284.0,1921,,,,,images/Schmidt_Bat/Smith_260.png,p. 284,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,284.0,Tafel 26,1:2,2.0
Smith_261,,Umm an-Nar (2700-2000 BC),Tafel 26,284.0,1922,,,,,images/Schmidt_Bat/Smith_261.png,p. 284,Schmidt_Bat,,painted,,ceramic,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,284.0,Tafel 26,1:2,2.0
Smith_262,,Umm an-Nar (2700-2000 BC),Tafel 26,284.0,1923,,,,,images/Schmidt_Bat/Smith_262.png,p. 284,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,284.0,Tafel 26,1:2,2.0
Smith_263,,Umm an-Nar (2700-2000 BC),Tafel 26,284.0,1924,,,,,images/Schmidt_Bat/Smith_263.png,p. 284,Schmidt_Bat,,painted,,flask,Early Bronze Age,"Bat, Oman",A-Inst. 0006,Schmidt 2020,284.0,Tafel 26,1:2,2.0
